x, y, x_pixel, y_pixel,x_mm,y_mm
130,50,988.0985107421876,645.1056518554688,129.7732971005719,48.75681032653225
140,50,1055.2591552734375,646.9859619140625,139.92908636544104,49.043697191042234
150,50,1120.307861328125,649.5443725585938,150.01204690819222,49.43382055706778
160,50,1184.8955078125,651.6943359375,160.31469428422395,49.761464894418744
170,50,1247.468505859375,654.5932006835938,170.58326352942274,50.20295163358474
180,50,1306.98583984375,658.1892700195312,180.56211536351168,50.75016688410363
190,50,1364.43603515625,662.0455932617188,190.26025916152886,51.33643387077465
200,50,1420.7105712890625,666.5342407226562,199.58950704908455,52.01811709491927
0,60,123.04833221435548,732.0309448242188,-1.4272843127208432,61.88177429341351
10,60,183.20587158203125,728.6748046875,8.465110691372423,61.379960863210705
20,60,244.78692626953125,725.302734375,18.385512709075105,60.87539222272688
30,60,307.44171142578125,722.1924438476562,28.292895750738385,60.409654715327314
40,60,373.6050720214844,719.397705078125,38.57989424388771,59.99089041964218
50,60,440.8108520507813,716.4053344726562,48.87142324976021,59.5422196920475
60,60,508.4610595703125,715.8848876953125,59.094248803612544,59.464151844743235
70,60,576.3458251953125,713.81201171875,69.23536586629753,59.153132625984874
80,60,646.1553955078125,712.8215942382812,79.56262077752459,59.00447597535291
90,60,715.294677734375,712.4213256835938,89.71308133304831,58.9443876353072
100,60,784.4837646484375,712.4945068359375,99.82415211024315,58.955373380277756
110,60,853.4472045898438,712.3956298828125,109.89717386625954,58.94053066926545
120,60,921.8446655273438,713.1644897460938,119.93700381693621,59.055946575703494
130,60,989.834716796875,712.8016357421875,130.03317376667832,59.001478981600705
140,60,1057.16650390625,714.8355712890625,140.22096824378082,59.306728617069005
150,60,1123.2847900390625,715.207763671875,150.48025512148251,59.36257098951203
160,60,1187.4805908203125,717.480712890625,160.73344069317378,59.70349570050127
170,60,1249.962158203125,720.0248413085938,170.9978452346551,60.08488322442026
180,60,1309.681396484375,721.90478515625,181.01712569000802,60.36656395030732
190,60,1368.634033203125,725.5933227539062,190.96575180077818,60.91888804777631
200,60,1424.2586669921875,728.9332275390625,200.16427527517436,61.41861728453036
0,70,121.08056640625,798.3480224609375,-1.7545383797416498,71.72487468855928
10,70,180.6506805419922,795.5293579101562,8.049168894628423,71.3091814015751
20,70,242.98849487304688,792.624267578125,18.0984926537752,70.88050370945635
30,70,306.2629699707031,789.8374633789062,28.10807514878776,70.46905979423101
40,70,372.86859130859375,788.8304443359375,38.46627996693266,70.32032393498255
50,70,439.2292175292969,786.0667114257812,48.63086087080707,69.91198495692535
60,70,508.0610046386719,784.5147705078125,59.03415754730143,69.68258886673897
70,70,576.8572387695312,784.33251953125,69.31136861736469,69.65564606212689
80,70,646.612060546875,782.6683959960938,79.62988807468331,69.4095816676006
90,70,715.2489624023438,782.3340454101562,89.70638797431691,69.36013329603315
100,70,784.7518920898438,782.6068115234375,99.86329210710046,69.40047268351174
110,70,854.2053833007812,781.4945678710938,110.00808110154294,69.23596629372341
120,70,922.522705078125,782.3936157226562,120.03699521570358,69.36894444424041
130,70,990.5452880859376,781.707275390625,130.13956778969015,69.26743013673061
140,70,1058.4287109375,782.8760375976562,140.41423959110725,69.44029014002263
150,70,1125.47265625,784.7478637695312,150.82476178718676,69.7170494087901
160,70,1189.87451171875,784.9444580078125,161.12165579170158,69.74610881965376
170,70,1252.86669921875,786.9891357421875,171.48119950586602,70.04829941539089
180,70,1313.5858154296875,788.4661865234375,181.67643132830202,70.26651869222579
190,70,1372.1270751953125,791.0449829101562,191.55201209438462,70.64736336610807
200,70,1428.092529296875,793.5321044921875,200.78281333207653,71.01449150836666
0,80,119.42428588867188,865.2575073242188,-2.0301784502647138,81.53137120630245
10,80,179.1120147705078,863.7942504882812,7.798526134489897,81.31807579859966
20,80,241.9573516845703,861.06884765625,17.93385784492128,80.92067137750627
30,80,305.5638732910156,859.2381591796875,27.9984333671523,80.65363691936736
40,80,372.04541015625,857.0765991210938,38.33926823474725,80.33823647786048
50,80,439.8955078125,857.009033203125,48.73221100498699,80.3283762454908
60,80,507.7602844238281,854.8048095703125,58.988984591263375,80.00664102621488
70,80,575.4706420898438,854.83056640625,69.10528768703726,80.01039963005763
80,80,646.1901245117188,852.5469360351562,79.56773535274412,79.67695638107259
90,80,715.5118408203125,853.0104370117188,89.74487090194403,79.74464331270912
100,80,786.0469970703125,852.8573608398438,100.0523562082984,79.7222889675908
110,80,854.6578369140625,851.882568359375,110.0742691488971,79.57992296775453
120,80,923.59521484375,851.8897705078125,120.19518233091021,79.58097607095189
130,80,992.5279541015624,851.2319946289062,130.43654451544384,79.48489664367483
140,80,1059.586181640625,852.1748046875,140.5915586165042,79.62260790947073
150,80,1126.31640625,852.20556640625,150.95771342618497,79.62710008440422
160,80,1191.0775146484375,853.0621948242188,161.31690479941378,79.75220055009322
170,80,1254.753173828125,853.8221435546875,171.7953969790721,79.8631697918972
180,80,1316.1544189453125,855.6010131835938,182.11030591418998,80.12286799360973
190,80,1374.2960205078125,856.7869873046875,191.91566847110698,80.2959723080657
200,80,1430.57421875,858.3458251953125,201.18173826767375,80.52344533946359
0,90,118.5286636352539,933.138916015625,-2.179300848727081,91.37910477497465
10,90,179.48934936523438,931.004638671875,7.8600046465135485,91.07072071002412
20,90,241.4640655517578,929.5765991210938,17.855080480394317,90.86434321884198
30,90,306.7094421386719,927.3049926757812,28.17808652928481,90.53598625455993
40,90,372.422607421875,926.3486328125,38.39747035185036,90.39772180109983
50,90,439.7310485839844,926.17333984375,48.70719649046737,90.37237810492107
60,90,508.1762390136719,925.0233154296876,59.05146696435982,90.20609450682466
70,90,577.5556030273438,924.70361328125,69.41514704102161,90.15986679647344
80,90,647.6979370117188,923.4472045898438,79.7898275954011,89.9781668146328
90,90,717.4117431640625,923.8158569335938,90.02297470357244,90.03148223361677
100,90,786.0175170898438,922.7693481445312,100.04805149381706,89.88012804673892
110,90,855.7279052734375,922.600830078125,110.23081278458493,89.85575185817399
120,90,924.400634765625,921.6370849609376,120.31399579838201,89.71634743701651
130,90,992.5873413085938,921.0126342773438,130.4454437943696,89.62601644500754
140,90,1059.7890625,921.7440185546876,140.62264598630077,89.7318160596426
150,90,1126.52783203125,921.2229614257812,150.9910316387307,89.6564418224929
160,90,1192.2611083984375,921.5177612304688,161.5091070546968,89.69908749556569
170,90,1255.58203125,921.294677734375,171.93350917575714,89.6668177014665
180,90,1317.35302734375,921.4865112304688,182.31278950835312,89.69456817134795
190,90,1375.951171875,922.8544921875,192.19295410045152,89.89244113987843
200,90,1433.51025390625,923.2538452148438,201.65215064359774,89.95020003442662
0,100,119.44287872314452,999.5179443359376,-2.0270832596700856,100.94229817107797
10,100,179.32952880859375,999.0595703125,7.833966269956381,100.87640220184852
20,100,241.4486083984375,997.656005859375,17.852611802771474,100.6746101564622
30,100,305.5735168457031,998.0108032226562,27.99994602171417,100.72562031742333
40,100,372.2488403320313,995.99267578125,38.370658096965784,100.4354546189416
50,100,440.6908264160156,995.5416870117188,48.853170214847964,100.37061052905779
60,100,508.4721984863281,995.0562744140624,59.095921892106844,100.30081244263397
70,100,577.052734375,994.8265380859376,69.34042117046934,100.26777923919047
80,100,647.6117553710938,993.7340698242188,79.7771342665573,100.11068671177438
90,100,716.800048828125,993.746337890625,89.93343979996327,100.11244756943773
100,100,786.0120239257812,992.09375,100.04725196449752,99.87479756912327
110,100,856.184326171875,992.2136840820312,110.2975871532888,99.8920449305148
120,100,924.4492797851562,991.3449096679688,120.32117183724229,99.76710139862226
130,100,992.9403076171876,991.7066650390624,130.49833242920306,99.81912722719463
140,100,1060.38623046875,991.1539306640624,140.7141638094068,99.73963531321752
150,100,1127.8349609375,989.9903564453124,151.19711459189097,99.57228900585318
160,100,1193.542724609375,990.2947998046876,161.71734104255148,99.61607337752824
170,100,1256.4346923828125,989.5750122070312,172.07563001138664,99.51254876582007
180,100,1318.249755859375,989.6944580078124,182.46430192307713,99.52972794087819
190,100,1376.6932373046875,989.440185546875,192.31721684914447,99.49315618362905
200,100,1435.5010986328125,989.0752563476562,201.9701273765347,99.44066653542967
0,110,121.49239349365234,1066.58740234375,-1.6860283799503115,110.57878569428337
10,110,181.11785888671875,1067.4447021484375,8.12524447400737,110.70199216189658
20,110,243.5313873291016,1066.83642578125,18.185151833820857,110.61456859590385
30,110,307.54315185546875,1066.603759765625,28.308798472774907,110.5811310215075
40,110,373.7109069824219,1066.6956787109375,38.596219449742534,110.59434609456437
50,110,440.6302795410156,1065.353759765625,48.843962286889266,110.40148621382926
60,110,509.0310668945313,1066.01025390625,59.179861844208546,110.49583342914721
70,110,577.654052734375,1064.406494140625,69.42977500806991,110.26535480486845
80,110,648.3685913085938,1064.388427734375,79.88859842288316,110.26275228649732
90,110,718.0038452148438,1063.775146484375,90.10963750465245,110.17462372885515
100,110,787.4529418945312,1063.06298828125,100.25759821210798,110.0722807764258
110,110,856.5713500976562,1062.4912109375,110.35421168763197,109.99010740904347
120,110,925.574462890625,1061.197509765625,120.48718773721215,109.80421001932024
130,110,993.734375,1061.3121337890625,130.61733351850984,109.82067761984663
140,110,1060.2821044921875,1060.9627685546875,140.69820908420866,109.77047543710509
150,110,1127.40625,1059.2421875,151.12951325480483,109.52324339260045
160,110,1193.416015625,1058.7064208984375,161.69674396349794,109.44626134055213
170,110,1256.9779052734375,1057.8323974609375,172.16618912873616,109.32067790530388
180,110,1317.5877685546875,1056.391845703125,182.35245081619897,109.11369800099553
190,110,1377.64697265625,1055.661376953125,192.47685889914828,109.00874439976727
200,110,1435.44775390625,1054.832275390625,201.96161996225584,108.88962701437998
0,120,122.01705169677734,1134.7950439453125,-1.5987636795834383,120.40400743677114
10,120,182.57925415039065,1135.3197021484375,8.363141294106018,120.47983269983152
20,120,245.5771331787109,1136.8636474609375,18.511576647464363,120.7030196579768
30,120,308.9151611328125,1136.6927490234375,28.523844612475497,120.67831666361715
40,120,375.4668884277344,1136.80859375,38.867025212984544,120.69506384074606
50,120,442.0470275878906,1136.13818359375,49.05938962862216,120.59814411471163
60,120,511.0368957519531,1136.6571044921875,59.481063443858545,120.67316080623524
70,120,579.3904418945312,1135.7025146484375,69.68775750557614,120.5351682509183
80,120,649.0623168945312,1135.005859375,79.99076045605077,120.43447754770267
90,120,718.77294921875,1134.4547119140625,90.22220270865226,120.35481721331072
100,120,788.4525756835938,1134.4666748046875,100.4035254856353,120.35654773576391
110,120,856.3007202148438,1133.9365234375,110.31461675679019,120.27993041764918
120,120,924.9146118164062,1131.7406005859375,120.38982547236942,119.9626336962144
130,120,993.2211303710938,1131.830810546875,130.5404152283763,119.9756619840895
140,120,1061.2353515625,1130.236328125,140.84433631158578,119.74532421662204
150,120,1127.81005859375,1128.831298828125,151.1931907896493,119.54238637069895
160,120,1193.0263671875,1127.94970703125,161.63342785898053,119.41507488160408
170,120,1255.825439453125,1126.7000732421875,171.97408112637535,119.23463439971852
180,120,1317.152587890625,1124.37939453125,182.27893034849055,118.8996049591818
190,120,1376.3360595703125,1123.10888671875,192.25740712758864,118.71622274999427
200,120,1434.7984619140625,1121.545166015625,201.85799162456664,118.49056490307768
0,130,124.52954864501952,1201.889892578125,-1.1811068113758338,130.15447382660582
10,130,184.75624084472656,1203.017333984375,8.71730939035049,130.3194195836342
20,130,246.51492309570312,1204.8203125,18.661146357003123,130.58328531634294
30,130,310.7650451660156,1204.947021484375,28.81366999557829,130.60183139844608
40,130,376.6708984375,1205.593994140625,39.05264450764744,130.69654591560257
50,130,444.2254943847656,1206.216552734375,49.39052502208118,130.78770031816012
60,130,511.5382385253906,1205.694580078125,59.55633029102306,130.7112787733787
70,130,581.1322021484375,1206.09814453125,69.94647372062668,130.7703610467287
80,130,649.8380737304688,1205.4981689453125,80.1049934628295,130.6825150376283
90,130,718.594970703125,1204.20068359375,90.19615532393492,130.4925937981029
100,130,788.4014892578125,1203.4647216796875,100.39606566003664,130.38488313908962
110,130,857.371826171875,1202.9093017578125,110.47133457851466,130.30361770940956
120,130,925.547607421875,1201.52783203125,120.4832234088692,130.10151902247102
130,130,994.0894775390624,1200.8743896484375,130.6705594724872,130.0059501300142
140,130,1061.5498046875,1198.2359619140625,140.89255139966684,129.6202018812941
150,130,1126.9344482421875,1197.584228515625,151.0551285627585,129.5249506891443
160,130,1191.4869384765625,1195.951171875,161.38337906439585,129.2863390354808
170,130,1255.0159912109375,1193.4512939453125,171.83918817782757,128.92124267456714
180,130,1315.9510498046875,1190.755126953125,182.07594758220262,128.5277019493848
190,130,1375.413818359375,1188.629638671875,192.10295273205128,128.2176169081188
200,130,1432.632568359375,1186.1746826171875,201.51170453769993,127.85963664546134
0,140,128.53465270996094,1267.948486328125,-0.5161439167967821,139.90081514049146
10,140,187.5469512939453,1270.14697265625,9.170942699562136,140.22840305793815
20,140,249.76258850097656,1270.7244873046875,19.178798848858005,140.314494422565
30,140,313.2997741699219,1273.273193359375,29.21056475998977,140.69462524586163
40,140,378.2933654785156,1273.17626953125,39.30269609216627,140.68016018333535
50,140,445.2538757324219,1274.7427978515625,49.54679433714371,140.91394803507072
60,140,514.0737915039062,1275.3133544921875,59.93689875948854,140.99913397302416
70,140,581.2390747070312,1274.6383056640625,69.96234535778457,140.89835575973424
80,140,651.576416015625,1275.145751953125,80.36093691887844,140.97410269857426
90,140,719.8284301757812,1274.05322265625,90.37667305526439,140.8110236060515
100,140,788.8743286132812,1273.1173095703125,100.46509273904731,140.6713676512936
110,140,858.1094970703125,1271.6177978515625,110.57927051451169,140.44769152496934
120,140,925.6763916015624,1270.5245361328125,120.50222537078939,140.28468501897575
130,140,992.9847412109376,1269.698974609375,130.50498939807557,140.16163039124618
140,140,1059.7628173828125,1266.7362060546875,140.61862447147695,139.7202802173986
150,140,1125.38818359375,1265.7384033203125,150.8114529726981,139.5717351371898
160,140,1190.9752197265625,1263.014892578125,161.30029903937617,139.1665176044144
170,140,1253.51025390625,1260.0791015625,171.5883633509883,138.73009109588787
180,140,1314.6407470703125,1257.04150390625,181.854608160265,138.27895516861193
190,140,1372.7457275390625,1253.7518310546875,191.65577015323348,137.79084562366816
200,140,1430.283935546875,1250.9083251953125,201.13514120626678,137.36932538675154
0,150,132.4963836669922,1332.6466064453125,0.1406420833096682,149.64435183998776
10,150,193.41110229492188,1335.89599609375,10.1227885027775,150.1397093042575
20,150,253.6330108642578,1337.6934814453125,19.7950641005274,150.41399211636613
30,150,316.56866455078125,1339.4697265625,29.72203197908814,150.68521565392538
40,150,381.377685546875,1340.8536376953125,39.77779455408191,150.89666192206386
50,150,447.9402160644531,1342.538818359375,49.95485327167394,151.15427620150737
60,150,515.3607788085938,1342.4493408203125,60.13000604855448,151.14059880946874
70,150,582.8161010742188,1343.1929931640625,70.196535033574,151.25433587374664
80,150,651.5381469726562,1343.322021484375,80.35530207480474,151.2740700819671
90,150,720.520263671875,1342.437255859375,90.4779175567189,151.138751238619
100,150,789.306640625,1341.250732421875,100.52819910657382,150.95734453356687
110,150,857.9034423828125,1340.841796875,110.54912032376869,150.89484344274916
120,150,924.9580688476562,1338.7716064453125,120.3962368461202,150.57859742321924
130,150,993.0885009765624,1336.9759521484375,130.52053882087435,150.30447677036474
140,150,1058.9134521484375,1335.0037841796875,140.4884876643245,150.00363178016215
150,150,1125.4818115234375,1332.8912353515625,150.82620673961063,149.68162844247982
160,150,1188.3289794921875,1329.355712890625,160.87097263273827,149.1432775236162
170,150,1251.5675048828125,1326.00244140625,171.2649340789652,148.63333714270178
180,150,1310.6390380859375,1321.9078369140625,181.17880699970482,148.0115187289119
190,150,1369.5921630859375,1317.9913330078125,191.12663621780197,147.41763249957967
200,150,1425.8489990234375,1313.74169921875,200.42117272271753,146.77417429175497
0,160,138.681640625,1396.4395751953125,1.1641285980824527,159.4826356091901
10,160,196.98013305664065,1399.4202880859375,10.701193045585423,159.94821664336914
20,160,258.5370483398437,1403.026611328125,20.57490006615721,160.51222534019476
30,160,320.34796142578125,1404.8741455078125,30.312824177071487,160.80145493193223
40,160,385.17822265625,1406.9639892578125,40.362765666454266,161.12887421993193
50,160,450.36669921875,1408.9227294921875,50.32325718516012,161.43597195570587
60,160,517.3182983398438,1409.5069580078125,60.42364230962913,161.52760929104053
70,160,584.4041137695312,1410.4229736328125,70.43230319109531,161.6713353086915
80,160,653.578857421875,1409.7674560546875,80.65570352558127,161.5684815813826
90,160,720.9749145507812,1410.0089111328125,90.54444973457197,161.60637079408454
100,160,789.4742431640625,1408.46533203125,100.55266818598683,161.36423223625675
110,160,857.3523559570312,1407.5758056640625,110.46848515657793,161.22477332884162
120,160,925.1295776367188,1405.2607421875,120.42154234312083,160.86200532855204
130,160,991.5722045898438,1403.935302734375,130.29336507639294,160.65445415721643
140,160,1057.9462890625,1400.9647216796875,140.34035963104793,160.18966601461378
150,160,1123.5264892578125,1397.1307373046875,150.51829973342547,159.5905506370523
160,160,1186.6495361328125,1394.2410888671875,160.59876718679223,159.13956280309753
170,160,1248.1119384765625,1390.084228515625,170.6902000015317,158.49168452832967
180,160,1307.819091796875,1385.2728271484375,180.70275672303464,157.74306825927377
190,160,1365.178955078125,1380.361572265625,190.38518591095433,156.9803268932541
200,160,1421.496337890625,1375.6800537109375,199.7169790017003,156.254605832557
0,170,144.46133422851562,1458.632568359375,2.1184120524228973,169.301077275944
10,170,203.4617919921875,1462.644287109375,11.7498908257428,169.94137765250795
20,170,263.0128479003906,1466.4456787109375,21.285667067490206,170.54878906279424
30,170,324.9191589355469,1469.023193359375,31.026647735002246,170.96101368138724
40,170,388.5140075683594,1471.824951171875,40.875796434986015,171.4094414002395
50,170,453.3817443847656,1474.126220703125,50.7807798792505,171.778019582153
60,170,520.0748291015625,1474.9659423828125,60.83697281564167,171.91256586873416
70,170,586.4169921875,1475.43505859375,70.73107519793948,171.98774026732556
80,170,654.283935546875,1476.205078125,80.75947866932964,172.1111487172746
90,170,722.9329223632812,1476.5164794921875,90.83095551257797,172.1610643798534
100,170,789.4345703125,1475.5771484375,100.54687541864122,172.01049934412418
110,170,857.46142578125,1473.3858642578125,110.48444219438788,171.65940985700303
120,170,923.89990234375,1471.6141357421875,120.24012857226226,171.3756852829031
130,170,991.0526123046876,1469.2022705078125,130.21554381143986,170.98967500268273
140,170,1056.5404052734375,1465.33203125,140.1251325907129,170.37077374087087
150,170,1120.76611328125,1462.591796875,150.0840824977082,169.9329993081739
160,170,1184.3857421875,1457.71630859375,160.23217476687364,169.15494696925353
170,170,1244.9835205078125,1453.557373046875,170.17048836252786,168.4921392148695
180,170,1303.7667236328125,1448.042724609375,180.01894876582116,167.61459174026834
190,170,1360.8414306640625,1442.4154052734375,189.6554749006191,166.7207100534009
200,170,1415.83056640625,1436.218505859375,198.7955582260032,165.7382678534202
0,180,152.48260498046875,1518.8623046875,3.439496335695811,178.97971240991356
10,180,209.4575653076172,1522.89990234375,12.718008268607765,179.63221855864145
20,180,269.2630920410156,1527.5025634765625,22.276688229549055,180.3762782852124
30,180,329.9369812011719,1531.6595458984375,31.809266083982497,181.04846744737173
40,180,392.9635925292969,1533.89599609375,41.55953938818344,181.41016671162154
50,180,457.1926879882813,1537.325927734375,51.35869938975924,181.96494257215207
60,180,523.0860595703125,1538.7901611328125,61.28827905264072,182.20178579395125
70,180,588.5291137695312,1539.527587890625,71.04448768619294,182.32105006378504
