x, y, x_pixel, y_pixel,x_mm,y_mm
20,50,318.1638488769531,604.9492797851562,19.93627349426759,50.61539919924248
30,50,408.7673034667969,599.53173828125,29.632300388098493,50.049490064449394
40,50,506.0,596.0,39.82908062575466,49.680115715663526
50,50,606.1160888671875,592.5532836914062,50.074243606136186,49.31928876440896
60,50,707.7284545898438,585.4130859375,60.20354923622943,48.570718396965
70,50,808.7603759765625,582.2460327148438,70.0287583214612,48.23822103867192
80,50,913.4324340820312,583.0403442382812,80.00319263377182,48.32163981923795
90,50,1019.996337890625,579.745849609375,90.03068985649537,47.97553358806183
100,50,1126.5194091796875,583.7791748046875,100.03831117566239,48.39921590773313
110,50,1231.267822265625,584.2115478515625,109.98467741387111,48.44460710043098
120,50,1337.520263671875,589.0505981445312,120.29995569282269,48.95225346780867
130,50,1437.5,595.5,130.3026561902769,49.62779332854958
140,50,1537.0621337890625,600.3660278320312,140.59905100463715,50.13669373176101
150,50,1632.341064453125,609.04345703125,150.76694876605697,51.042512443464965
160,50,1723.5,613.5,160.73571054162008,51.50688072990837
170,50,1812.7904052734373,618.317626953125,170.6351793079699,52.008231596210514
180,50,1901.621826171875,625.4097900390625,180.4779440399164,52.74507022156141
0,60,131.5397491455078,711.51611328125,-0.45083024490661927,61.57650007985516
10,60,220.0,707.0,9.26417113185159,61.118503149567935
20,60,312.8147277832031,704.0003662109375,19.358730947204215,60.813985961675165
30,60,406.8563232421875,696.7235107421875,29.429615550214116,60.07421189847219
40,60,499.544677734375,692.3006591796875,39.159447856726935,59.6238561596576
50,60,598.0370483398438,690.8228149414062,49.25734799704471,59.47325303090607
60,60,701.5,685.0,59.59017926651297,58.87926729839578
70,60,807.7086181640625,680.2965698242188,69.92759141662864,58.398772661421866
80,60,914.4737548828124,680.8853759765625,80.10163546666303,58.458958381387
90,60,1021.0,679.0,90.12486494533115,58.26620720669093
100,60,1131.5989990234375,682.6278686523438,100.5172429175287,58.63701237092689
110,60,1237.8553466796875,682.757080078125,110.61644045328597,58.6502121214232
120,60,1341.9788818359375,689.9607543945312,120.73936897617108,59.385374215013805
130,60,1442.966064453125,691.81640625,130.85901058838738,59.57451416714641
140,60,1541.9639892578125,700.438720703125,141.1148777963369,60.45208948033963
150,60,1636.4595947265625,703.5442504882812,151.21281029568095,60.76765993373437
160,60,1729.755615234375,711.8280029296875,161.426273996708,61.60810881435375
170,60,1817.9320068359373,716.0614624023438,171.2065966804494,62.036892358405076
180,60,1903.068359375,719.4871826171875,180.6372187034086,62.38350286701807
0,70,127.5,807.5,-0.8957995346124683,71.18178434197006
10,70,214.0165100097656,803.0487060546875,8.609337755710367,70.74153811150961
20,70,306.5,801.0,18.676270742762306,70.53875318406128
30,70,397.9890747070313,796.0664672851562,28.488039461918447,70.05000170110296
40,70,493.8786010742188,795.6482543945312,38.57080102517908,70.00854318963997
50,70,593.1905517578125,788.5302124023438,48.76647361584836,69.302246802864
60,70,695.3228759765625,788.6075439453125,58.980925671756275,69.30992666838739
70,70,802.5533447265625,783.5574951171875,69.43140384884546,68.80807297698163
80,70,910.5,781.5,79.72590388715787,68.60342292895496
90,70,1019.6956176757812,778.6074829101562,90.00247198898231,68.31553624122651
100,70,1131.5,782.5,100.50790666308464,68.70290195618031
110,70,1239.0,785.5,110.7263067219566,69.0011872396511
120,70,1345.41455078125,788.1473999023438,121.07836399404604,69.26422607422685
130,70,1446.0,794.0,131.16825786806712,69.84510493329824
140,70,1545.759033203125,797.3905639648438,141.51479507149244,70.18123495907778
150,70,1639.5,803.5,151.54226433991187,70.78619410404241
160,70,1732.339599609375,807.1126098632812,161.71171214407835,71.14348923070796
170,70,1818.616455078125,811.5502319335938,171.28265997187899,71.581949654536
180,70,1906.336669921875,818.4630126953125,180.99689095512613,72.26403401120379
0,80,125.44403076171876,906.4205932617188,-1.1222878511775232,80.85133183776102
10,80,210.2844390869141,904.5390625,8.200694614333713,80.66925310772487
20,80,303.9008178710937,902.3942260742188,18.39516109776831,80.46161584861525
30,80,395.5,898.0,28.223416345646264,80.03595906324065
40,80,493.0118713378906,897.2930297851562,38.480683964441404,79.967443145451
50,80,589.4256591796875,895.2172241210938,48.38471846044137,79.76621496824421
60,80,691.2738647460938,889.43017578125,58.581058442709015,79.20479063952794
70,80,796.9183349609375,889.9902954101562,68.88844324081157,79.25915822497217
80,80,906.3023071289062,884.8177490234375,79.32879565922212,78.75686462047346
90,80,1020.0,885.5,90.0310331129532,78.82314587075948
100,80,1131.4588623046875,885.5714721679688,100.50402617501865,78.83008834236139
110,80,1243.6640625,888.9202270507812,111.17426594312818,79.15528799399056
120,80,1345.59423828125,892.077392578125,121.09610328229547,79.4616857433981
130,80,1447.0841064453125,898.654296875,131.27883579409968,80.09936119168566
140,80,1545.330322265625,899.6312866210938,141.46959256040068,80.19401877281103
150,80,1642.78466796875,902.82080078125,151.89848257186352,80.50291865383267
160,80,1732.4599609375,906.0556030273438,161.72500859352908,80.81601617279344
170,80,1824.260498046875,909.5025024414062,171.90987060524688,81.14943677848203
180,80,1907.861572265625,912.1210327148438,181.16461807910127,81.40258911135405
0,90,123.58973693847656,1001.7166137695312,-1.3265746924366528,90.00234181010737
10,90,211.34490966796875,1004.061767578125,8.316826562810505,90.22611395313939
20,90,302.0885314941406,1001.0166625976562,18.199086885624,89.93554203909284
30,90,393.0,1001.5,27.957492328550643,89.98166968505865
40,90,490.0319213867188,998.3762817382812,38.17070121412389,89.68351758228164
50,90,589.1624145507812,1001.4510498046876,48.35801160086311,89.97699785080579
60,90,691.1031494140625,996.74462890625,58.564190160545955,89.52774169423458
70,90,794.569091796875,995.2603149414062,68.66189467852732,89.38600912207428
80,90,906.0,996.0,79.30018806564968,89.45664246225545
90,90,1019.5,995.5,89.98411615943195,89.40889786053981
100,90,1135.11181640625,995.0508422851562,100.84860339344172,89.36600517932587
110,90,1241.542236328125,997.5486450195312,110.97041942241933,89.60450580285391
120,90,1349.7642822265625,999.474365234375,121.50805674227036,89.78833825503304
130,90,1452.1270751953125,1004.7982788085938,131.79374952168334,90.29638086487256
140,90,1547.3170166015625,1006.3284912109376,141.67911520680877,90.44235420719897
150,90,1641.252685546875,1005.34765625,151.732300793065,90.34879086248066
160,90,1736.3409423828125,1006.3955078125,162.15391658243107,90.4487463659276
170,90,1822.6363525390625,1008.6893920898438,171.72939674965622,90.66752795392301
180,90,1909.224365234375,1012.67431640625,181.31446183978957,91.04748339044266
0,100,120.0,1102.0,-1.7220939930026677,99.54095116467235
10,100,209.7933654785156,1100.7578125,8.146913032573345,99.42297175250579
20,100,300.6470947265625,1104.790771484375,18.043094842386417,99.80601535450592
30,100,394.4688720703125,1102.7552490234375,28.113752553300387,99.61268162770693
40,100,486.8375549316406,1103.487548828125,37.83816210087998,99.68223517101376
50,100,585.7465209960938,1107.718505859375,48.011294706879305,100.0840971942904
60,100,690.4100952148438,1108.145263671875,58.49570274042161,100.12463217524959
70,100,796.0781860351562,1105.7655029296875,68.80743638970802,99.8985956140971
80,100,906.1182250976562,1110.3587646484375,79.31137606312672,100.33488471348198
90,100,1017.2164916992188,1111.5753173828125,89.76984224109012,100.45044416296199
100,100,1132.323486328125,1107.778564453125,100.58557190138131,100.08980239498214
110,100,1241.7506103515625,1111.1666259765625,110.99043287988508,100.4116224907431
120,100,1347.6671142578125,1107.826171875,121.30081735253049,100.09432331639516
130,100,1451.8011474609375,1107.2529296875,131.76044732658815,100.03987530137792
140,100,1549.84033203125,1111.023193359375,141.94542673575774,100.39799773102735
150,100,1640.7650146484375,1110.896240234375,151.67941602887578,100.38593945887399
160,100,1733.5601806640625,1107.2369384765625,161.8465772009316,100.03835540752661
170,100,1823.5712890625,1110.45166015625,171.83328325434928,100.34370945453648
180,100,1909.749267578125,1107.339111328125,181.37216035916595,100.0480603381157
0,110,119.8720474243164,1201.727783203125,-1.736192804119277,109.03548848805556
10,110,209.48171997070312,1202.09765625,8.112780739436108,109.07085684673353
20,110,298.9616394042969,1205.758544921875,17.860649777912514,109.4210055500624
30,110,395.3572692871094,1207.910400390625,28.208237879533634,109.62689944204033
40,110,486.8746032714844,1210.5272216796875,37.842020361946965,109.87736230386199
50,110,589.9762573242188,1213.6734619140625,48.44057175836849,110.17861518697086
60,110,688.74462890625,1216.5230712890625,58.33107273229512,110.4515821282493
70,110,794.26708984375,1215.230712890625,68.63276340797316,110.32777232723566
80,110,903.846435546875,1221.728271484375,79.09636765412321,110.95047891703399
90,110,1019.0,1221.5,89.93719963377379,110.92859347128424
100,110,1133.6385498046875,1219.2144775390625,100.70961583406248,110.70949441817748
110,110,1243.1239013671875,1220.8372802734375,111.12236298092512,110.86505332198792
120,110,1348.5548095703125,1215.51708984375,121.38852185328713,110.35520490915894
130,110,1447.544921875,1213.4329833984375,131.325850477289,110.15558552893799
140,110,1545.611328125,1214.89501953125,141.49922314027108,110.29561514681822
150,110,1641.49951171875,1211.57958984375,151.75907625076977,109.9781135313371
160,110,1734.9263916015625,1207.702392578125,161.99755727654096,109.60699466601062
170,110,1824.461181640625,1209.5780029296875,171.9321666938302,109.78649936920684
180,110,1908.2320556640625,1208.467041015625,181.20535716889574,109.68016925427861
0,120,123.0,1298.0,-1.3915487481133582,118.3133526664389
10,120,210.59523010253903,1302.4107666015625,8.234730569235683,118.74269642714148
20,120,304.8461608886719,1305.77587890625,18.49741655560569,119.0705522938523
30,120,397.86859130859375,1306.76025390625,28.475233666849356,119.16650962741568
40,120,490.4473876953125,1310.3199462890625,38.21393285707949,119.51369187058583
50,120,589.373291015625,1317.68115234375,48.379405766144004,120.23259683558862
60,120,693.9675903320312,1321.991455078125,58.847127390844115,120.65415634295854
70,120,800.1134643554688,1322.4014892578125,69.1963866668329,120.69428082520969
80,120,905.603759765625,1325.471435546875,79.26269132541648,120.9948398267378
90,120,1020.2864379882812,1326.8050537109375,90.05791045075514,121.12548241230343
100,120,1128.4210205078125,1326.174072265625,100.21757487556295,121.0636663059069
110,120,1240.1256103515625,1324.3912353515625,110.83437455015445,120.88905920920939
120,120,1345.2559814453125,1324.46484375,121.06271215027522,120.89626673189306
130,120,1443.5113525390625,1320.7659912109375,130.9145675356718,120.53425366950066
140,120,1544.5618896484375,1317.5390625,141.38858810171033,120.21870805254369
150,120,1636.353271484375,1314.348876953125,151.2012931959003,119.90700176734168
160,120,1729.1859130859375,1308.0318603515625,161.36335632253005,119.2904950113101
170,120,1818.6041259765625,1307.77734375,171.28129199125664,119.26567785361556
180,120,1905.5576171875,1302.4385986328125,180.91118474902046,118.74540504813089
0,130,127.0,1394.5,-0.9508785177121926,127.82004016672153
10,130,217.5382232666016,1400.5892333984375,8.99480402320869,128.4287469949277
20,130,305.5188903808594,1405.466796875,18.57017458433718,128.9171570614392
30,130,401.7017822265625,1410.33837890625,28.882493029269426,129.4057078370186
40,130,494.3059387207031,1415.3319091796875,38.61522569629164,129.9072641856663
50,130,593.12548828125,1417.0037841796875,48.75987942736146,130.0753651791876
60,130,694.4429321289062,1424.7841796875,58.894059941870744,130.85883249773283
70,130,800.11474609375,1425.656005859375,69.19651022571864,130.94674679914584
80,130,907.8369140625,1432.621337890625,79.47399650184278,131.64999222758027
90,130,1016.6416625976562,1430.273193359375,89.71590120639723,131.4127376018194
100,130,1125.42578125,1432.8804931640625,99.93522964312373,131.67618777238624
110,130,1235.75927734375,1430.7205810546875,110.41532403359884,131.45792847510313
120,130,1337.5755615234375,1427.5181884765625,120.30539961732089,131.13460657084704
130,130,1442.1951904296875,1422.89208984375,130.7804872622485,130.66812617281428
140,130,1539.040283203125,1417.58447265625,140.8071139334141,130.13376931626397
150,130,1632.701416015625,1411.4705810546875,150.8059445581409,129.5193594832353
160,130,1727.2882080078125,1406.480224609375,161.15381648446936,129.01872604944836
170,130,1817.112060546875,1405.489501953125,171.11547789185516,128.9194322525491
180,130,1903.512939453125,1398.3572998046875,180.68616241321968,128.20550330866553
0,140,131.5,1490.0,-0.455208153564298,137.5044909621066
10,140,218.31773376464844,1496.7218017578125,9.080105510614978,138.19762467479867
20,140,309.5341186523437,1499.48828125,19.004269707195704,138.48334369335151
30,140,403.1108703613281,1508.1986083984375,29.032118932048157,139.38464389635362
40,140,499.0762939453125,1510.412841796875,39.11081890772024,139.61417606860283
50,140,601.0858764648438,1516.9425048828125,49.56582740251785,140.29201735576072
60,140,698.375244140625,1521.481689453125,59.282099833970825,140.76408476257834
70,140,805.8466186523438,1526.1754150390625,69.74843638055759,141.25295509278487
80,140,910.5,1530.5,79.72590388715787,141.7040381772307
90,140,1019.001953125,1530.018798828125,89.93738277689278,141.6538156767354
100,140,1123.8017578125,1529.8250732421875,99.78217618240606,141.6335980012606
110,140,1229.35693359375,1530.6510009765625,109.80158314962722,141.7198007527221
120,140,1336.1201171875,1526.6636962890625,120.16208424012962,141.30385381754348
130,140,1433.578857421875,1521.9525146484375,129.9041761666216,140.81309036317293
140,140,1534.9678955078125,1516.659423828125,140.37892402998415,140.26260144746124
150,140,1629.404541015625,1509.085693359375,150.44934298465824,139.47658159693253
160,140,1719.67138671875,1503.5477294921875,160.3133974129194,138.9030742103407
170,140,1809.0516357421875,1501.693359375,170.2196613832197,138.71127149904098
180,140,1898.3603515625,1495.514892578125,180.11865607390683,138.07306006692616
0,150,136.5,1583.5,0.09542395098481116,147.2823777114703
10,150,227.80825805664065,1591.518310546875,10.11807452052119,148.13408387716728
20,150,315.6056213378906,1598.21240234375,19.660127410025694,148.84661564746546
30,150,411.6472473144531,1604.388671875,29.937598425660973,149.5051915217053
40,150,506.4652404785156,1606.9493408203125,39.877300071077585,149.77856155451093
50,150,605.8763427734375,1616.024658203125,50.05002712615978,150.74890137808572
60,150,705.3592529296875,1618.1168212890625,59.97034502688533,150.97292363846188
70,150,808.8208618164062,1625.5731201171875,70.03457531918517,151.77226081385055
80,150,913.5942993164062,1625.96875,80.01849626154808,151.81471939948779
90,150,1019.4718627929688,1629.41845703125,89.98147597933647,152.18507261592708
100,150,1124.46044921875,1626.10791015625,99.84425104727998,151.82965260249304
110,150,1225.4189453125,1624.4384765625,109.42449066288722,151.65053149200017
120,150,1328.28857421875,1623.567626953125,119.39197805579954,151.5571231742876
130,150,1431.689453125,1618.7183837890625,129.7123570512875,151.03735557706278
140,150,1526.1396484375,1613.4332275390625,139.45264459355647,150.47158989189188
150,150,1621.403564453125,1604.9193115234375,149.58526426958323,149.5618257322564
160,150,1716.29443359375,1598.6025390625,159.94111897856453,148.88818038999074
170,150,1803.3819580078125,1592.9365234375,169.58955427367292,148.2849301125989
180,150,1889.4337158203125,1589.550048828125,179.1341025959942,147.92483324031758
0,160,141.8135986328125,1673.5921630859375,0.6804502997830983,156.95222235192387
10,160,230.7218017578125,1684.083984375,10.43650686167874,158.0902716284636
20,160,323.0,1690.0,20.457980348205666,158.73277143036776
30,160,415.030029296875,1697.24169921875,30.295957428733196,159.51993099947197
40,160,509.419921875,1700.6224365234375,40.183403915786556,159.88765128253473
50,160,610.656005859375,1707.3662109375,50.53252950190154,160.62156247431525
60,160,710.321533203125,1714.6934814453125,60.4586340829243,161.41950940876572
70,160,811.6276245117188,1716.3602294921875,70.30444491206683,161.6010863280645
80,160,912.2465209960938,1718.7711181640625,79.89106572394266,161.86377295486872
90,160,1018.6087036132812,1720.2926025390625,89.90048199554155,162.02956939307649
100,160,1119.7327880859375,1719.7105712890625,99.39881323113394,161.96613889974293
110,160,1222.4290771484375,1721.018798828125,109.13839303506302,162.10870478129794
120,160,1326.80517578125,1716.208740234375,119.24630544141135,161.58457722645926
130,160,1426.1685791015625,1709.148193359375,129.15255261832527,160.81557550387598
140,160,1522.969482421875,1706.3187255859375,139.12067725768472,160.50753416861795
150,160,1617.1275634765625,1697.4058837890625,149.1242442784123,159.53779085545364
160,160,1709.4879150390625,1693.8912353515625,159.1914052731677,159.15565145563312
170,160,1796.5869140625,1687.663818359375,168.8344769948685,158.47899235822572
180,160,1883.2042236328125,1678.245361328125,178.44605455555737,157.45672198032068
0,170,151.37252807617188,1765.054443359375,1.7324817784351332,166.9100113306457
10,170,240.43881225585935,1775.3985595703125,11.497739440232948,168.03683537103524
20,170,331.0277709960937,1779.884033203125,21.323024940541167,168.52510081567854
30,170,420.6492004394531,1785.587646484375,30.890643906743072,169.14558193813755
40,170,515.2134399414062,1794.9149169921875,40.78295204312959,170.15916262524524
50,170,614.0,1800.0,50.86974321639517,170.71106936921984
60,170,711.0904541015625,1805.7694091796875,60.53424254228866,171.3365696664315
70,170,814.0,1809.0,70.53243081825687,171.6864811802515
80,170,916.6134033203124,1810.4715576171875,80.30387143650785,171.84577541879722
90,170,1015.9722290039062,1811.1448974609373,89.65308280395146,171.9186458868203
100,170,1120.5677490234375,1810.7030029296875,99.47746902868002,171.8708297750569
110,170,1219.323486328125,1808.8551025390625,108.84140518627481,171.67079144410874
120,170,1319.1920166015625,1808.4583740234373,118.49966856801629,171.62782970197603
130,170,1420.58642578125,1803.2481689453125,128.58757641011493,171.06331338254873
140,170,1515.5440673828125,1796.43798828125,138.34448886898744,170.3245239314054
150,170,1608.19775390625,1788.597412109375,148.16324447838522,169.47281634288342
160,170,1699.202880859375,1784.829345703125,158.06026592640342,169.06311671827797
170,170,1790.5369873046875,1776.5177001953125,168.1623179365739,168.15867793369068
180,170,1875.8092041015625,1771.2796630859375,177.6283675820823,167.58826391109577
0,180,157.5,1854.5,2.4065544303025135,176.57887147149123
10,180,244.3111572265625,1864.4005126953125,11.920309870144632,177.63181517371353
20,180,336.0,1870.0,21.858201128325085,178.22501422358965
30,180,429.8290710449219,1875.746337890625,31.860572714870614,178.83189014216708
40,180,524.646484375,1884.4810791015625,41.757267217676684,179.750451416734
50,180,617.9691772460938,1890.6141357421875,51.26961804377864,180.39239733385142
60,180,715.0390014648438,1892.2513427734373,60.92228132326688,180.56331556886474
70,180,817.5889892578125,1896.0753173828125,70.87713109306901,180.9617733166608
80,180,917.9103393554688,1901.21142578125,80.42643048076337,181.49524167535597
90,180,1018.5557250976562,1899.3985595703125,89.89551107032631,181.30717143765366
100,180,1116.361083984375,1898.589599609375,99.0812563624909,181.22317725206116
110,180,1215.6375732421875,1900.0587158203125,108.48916178028014,181.37569008141668
120,180,1317.9697265625,1896.7269287109373,118.37994692544763,181.02956946108523
130,180,1415.356201171875,1889.0440673828125,128.05917686039146,180.22830479422834
140,180,1510.7579345703125,1886.6787109375,137.8452050398061,179.9807691253632
150,180,1600.5728759765625,1880.959716796875,147.34462085408822,179.38072396606998
160,180,1695.2203369140625,1873.571044921875,157.62284472568163,178.60238382912866
170,180,1782.281982421875,1866.252197265625,167.24545180264403,177.8281731975443
180,180,1871.0255126953125,1858.750244140625,177.09895254016186,177.03151255427963
