x, y, x_pixel, y_pixel,x_mm,y_mm
80,10,856.7869873046875,160.70396423339844,80.29323763458035,8.259633460793296
90,10,922.47607421875,159.41445922851562,89.83271788944788,8.037828012664193
100,10,989.4402465820312,158.30677795410156,99.48658564369379,7.847192705909901
110,10,1055.661376953125,157.35304260253906,109.00192639844988,7.682973759505941
120,10,1123.10888671875,158.66395568847656,118.71082485237545,7.908674745637793
130,10,1188.6968994140625,159.53965759277344,128.2248128061135,8.059368969234935
140,10,1253.7518310546875,162.2541961669922,137.79165886893765,8.526112071857408
150,10,1317.9913330078125,165.40780639648438,147.42134251098256,9.06762130899929
160,10,1380.361572265625,169.8210906982422,156.98520432854227,9.82412469398486
170,10,1442.4154052734375,174.15858459472656,166.72430632618617,10.566164755058256
180,10,1502.405517578125,179.80665588378906,176.32378509751507,11.530247910148535
190,10,1560.5948486328125,184.63165283203125,185.7239145865491,12.351918784447196
200,10,1617.2791748046875,190.4646453857422,194.80981604327403,13.342911267499442
0,20,357.7612609863281,254.87667846679688,2.918494496679621,24.125086211147188
10,20,414.3604431152344,248.26284790039065,12.310576112642757,23.030960211081347
20,20,472.9502868652344,242.0404052734375,21.825012877383138,21.998970358595155
30,20,532.896484375,236.60763549804688,31.363729492899218,21.095849319279925
40,20,594.3909912109375,232.59866333007807,40.96513432950241,20.428145426559635
50,20,658.1892700195312,228.01417541503903,50.751401509419885,19.66325334957327
60,20,721.9047241210938,225.3186798095703,60.36752611300481,19.212857181556583
70,20,788.4661865234375,221.41421508789065,70.26605534271684,18.55956432349534
80,20,855.1826171875,219.31419372558597,80.059116899418,18.20775283174927
90,20,921.4864501953124,217.64700317382807,89.68960089330969,17.928233450035638
100,20,989.6944580078124,216.7501983642578,99.52314493347146,17.777795783677615
110,20,1056.3919677734375,217.4120941162109,109.10690284513456,17.888833236674
120,20,1124.3818359375,217.8594970703125,118.89460294642987,17.963870712602745
130,20,1190.755126953125,219.0489959716797,128.52519814464924,18.163303100551428
140,20,1257.04150390625,220.35911560058597,138.27993906702864,18.38284433789727
150,20,1321.9078369140625,224.3609313964844,148.01536191399063,19.052704686852923
160,20,1385.2728271484375,227.18096923828125,157.74793908242356,19.524084453496318
170,20,1448.042724609375,231.2333068847656,167.6179455976538,20.2004939058149
180,20,1508.5821533203125,235.96780395507807,177.31956846745223,20.989356362921836
190,20,1566.4854736328125,240.44175720214844,186.67485968338374,21.73342207607654
200,20,1625.0731201171875,245.80364990234372,196.04089704463942,22.623407734719716
0,30,351.4460144042969,311.5042419433594,1.8573390031880805,33.381797640737005
10,30,408.49993896484375,305.4266052246094,11.347618405927555,32.397442928033854
20,30,467.2985534667969,300.6119079589844,20.915821990915454,31.616132762137656
30,30,528.5716552734375,295.48663330078125,30.681720805946462,30.782941963106307
40,30,590.8507080078125,291.9202575683594,40.41705389914474,30.202263730503613
50,30,654.5932006835938,287.5315246582031,50.20416681201372,29.486653902503175
60,30,720.0248413085938,285.03790283203125,60.08587863445792,29.07954017314594
70,30,786.9890747070312,282.13336181640625,70.04786708936697,28.604867374713276
80,30,854.3594970703125,280.6572265625,79.93898079078318,28.363435196653118
90,30,921.2946166992188,279.4178771972656,89.66185683608873,28.16062845631338
100,30,989.5750122070312,278.5653686523437,99.50596752375117,28.021070045246827
110,30,1057.8323974609375,278.02203369140625,109.31387896455894,27.932101173665874
120,30,1126.6075439453125,278.9259948730469,119.21599443805516,28.08011114681557
130,30,1193.451171875,279.9840087890625,128.91885761206026,28.253281575526355
140,30,1260.0791015625,281.4897766113281,138.73123168752429,28.499620905447156
150,30,1326.00244140625,283.4324951171875,148.63731170260016,28.817240641609136
160,30,1390.084228515625,286.8880310058594,158.4965337005906,29.381631513536707
170,30,1453.557373046875,290.0164489746094,168.49523669885653,29.891976967144156
180,30,1514.5179443359375,294.5969543457031,178.27736113806148,30.63815443103088
190,30,1573.9710693359375,298.8213806152344,187.88193402272924,31.325229779921596
200,30,1631.6300048828125,303.4105529785156,197.07137906177243,32.07044907270637
0,40,345.412353515625,371.90673828125,0.840917174935953,43.055446439381896
10,40,402.8349304199219,366.0632934570313,10.414748195622401,42.12789521211677
20,40,462.5437927246094,361.3432922363281,20.149547929878388,41.37742222068344
30,40,523.7273559570312,357.1529541015625,29.916693038452912,40.71021945235981
40,40,586.302001953125,353.9610900878906,39.71204635935428,40.20139560590013
50,40,651.6943359375,350.1045227050781,49.7626619045491,39.58590876682253
60,40,717.480712890625,347.5194396972656,59.704522346978756,39.172911892437625
70,40,784.9445190429688,345.1254272460937,69.74575694226061,38.79012866059222
80,40,853.0625,343.9222412109375,79.74964536304108,38.597635540317754
90,40,921.6752319335938,342.83154296875,89.71690215684319,38.42307284861057
100,40,990.2947998046876,341.457275390625,99.6094815186627,38.20303651775582
110,40,1058.7064208984375,341.5840148925781,109.43947076937053,38.223333106027184
120,40,1127.94970703125,341.9736328125,119.40984119078311,38.28572294233808
130,40,1195.49755859375,343.0273742675781,129.21781734216168,38.45441958707515
140,40,1263.014892578125,344.0247802734375,139.16780777139678,38.61404346849828
150,40,1329.35546875,346.6708679199219,149.14731564589798,39.03726656826497
160,40,1394.2412109375,348.3504333496094,159.14440719080213,39.30571068308372
170,40,1457.71630859375,350.6141357421875,169.15783926512006,39.66728445563699
180,40,1520.421142578125,354.49517822265625,179.23058253824792,40.28657270045862
190,40,1579.91455078125,358.543701171875,188.83897703675134,40.931759165279175
200,40,1638.4615478515625,362.5972290039063,198.13940402822064,41.57690584099075
0,50,341.0157165527344,432.78265380859375,0.09866067475358875,52.621898732433834
10,50,398.6730041503906,428.2514343261719,9.728106372886067,51.915635803272835
20,50,458.32806396484375,424.3957214355469,19.46908133969132,51.313954167497926
30,50,520.9725952148438,419.8632507324219,29.481129313703114,50.60582519872801
40,50,583.247314453125,417.0846252441406,39.23808125677112,50.17125626451764
50,50,649.5444946289062,414.6922302246094,49.43502173535314,49.796814395804944
60,50,715.207763671875,411.7152099609375,59.36362418976743,49.33051030641627
70,50,783.2325439453125,410.9434814453125,69.49269435210189,49.209565856285835
80,50,851.9710693359375,408.5340576171875,79.59028910180353,48.83178841874353
90,50,921.222900390625,408.47216796875,89.6514828722876,48.822081048279856
100,50,990.3695678710938,407.4571228027344,99.62023517887573,48.6628482520709
110,50,1059.83154296875,406.94573974609375,109.60115038721653,48.582609020885485
120,50,1129.345947265625,407.62493896484375,119.61153203258382,48.68917736598317
130,50,1197.584228515625,408.0655212402344,129.5227943989262,48.75829524588407
140,50,1265.076171875,408.8060302734375,139.47456886104914,48.87444447447986
150,50,1332.89111328125,409.5182800292969,149.6857742175525,48.98613833494673
160,50,1397.130859375,411.4736328125,159.59535534799423,49.29265383165351
170,50,1462.5919189453125,414.2339172363281,169.93565935653444,49.72505292002616
180,50,1524.842041015625,417.8112182617188,179.9448391330959,50.28492610171459
190,50,1585.5679931640625,420.3742065429688,189.74793459437205,50.685700469297544
200,50,1643.7115478515625,424.1919860839844,198.95585142954602,51.28214337522674
0,60,337.47821044921875,495.5364990234375,-0.49954490257518813,62.315181089087076
10,60,394.9969787597656,491.9235229492188,9.12071549458242,61.76135633914966
20,60,454.9517211914063,488.2568664550781,18.92337438159381,61.19879172173184
30,60,517.4049682617188,485.2784729003906,28.916471592195457,60.74144348449494
40,60,581.8955688476562,481.99127197265625,39.02821320120568,60.23627663301809
50,60,646.9859619140625,479.7408752441406,49.04485993467237,59.89019938918146
60,60,714.3427734375,478.3302917480469,59.23384684320272,59.673171134423825
70,60,782.8760986328125,476.57135009765625,69.43999170355534,59.40243665436809
80,60,852.1748046875,475.4139099121094,79.62003798996173,59.22421723275272
90,60,921.4241333007812,474.8444213867188,89.68058740747486,59.13651004675782
100,60,991.1536865234376,474.6142272949219,99.73299734784348,59.101053331652324
110,60,1060.962890625,474.7179565429688,109.76372793676484,59.11703094519234
120,60,1130.236328125,473.76458740234375,119.74017080306291,58.97016774166842
130,60,1198.252685546875,473.4638671875,129.62052393327386,58.92383572978362
140,60,1267.006591796875,474.9290771484375,139.76203189048957,59.14954882880134
150,60,1335.0035400390625,476.0863952636719,150.00783374777723,59.32777139114245
160,60,1400.9647216796875,477.0536804199219,160.1944079457064,59.476688286283704
170,60,1465.33203125,478.4596862792969,170.373266846994,59.693082986896016
180,60,1528.9481201171875,480.845947265625,180.6084424521339,60.06016784599903
190,60,1588.756591796875,483.1755065917969,190.2598967275378,60.41831540005121
200,60,1648.228271484375,486.4423522949219,199.65503946095126,60.920204625654335
0,70,333.6109313964844,558.8948364257812,-1.1545345455150553,71.94988473301761
10,70,391.2179870605469,555.9993286132812,8.495409558976299,71.51262337723573
20,70,451.45404052734375,553.1991577148438,18.357369296518293,71.08949239612076
30,70,514.800537109375,550.3306884765625,28.503855319119545,70.65576809593942
40,70,579.0000610351562,548.4346923828125,38.57838625600133,70.36893303147501
50,70,645.1056518554688,546.9014892578125,48.757957772483856,70.13689376897892
60,70,713.0155029296875,545.3707275390625,59.03466186503014,69.90514541915263
70,70,783.04541015625,544.3121337890625,69.46502523806745,69.74483279840219
80,70,851.9454956054688,543.3172607421875,79.5865544240821,69.59413381382606
90,70,921.8577880859376,541.4382934570312,89.7433032845876,69.30942515917724
100,70,991.7066650390624,542.0596923828125,99.81251511918478,69.40359580454191
110,70,1060.9892578125,541.5717163085938,109.76751380548973,69.3296460565632
120,70,1131.8006591796875,541.70751953125,119.96620948967876,69.35022782467401
130,70,1200.8743896484375,540.9105224609375,130.00396344511668,69.22943456652492
140,70,1269.698974609375,542.0152587890625,140.1632567948867,69.3968633863572
150,70,1336.9759521484375,541.9114990234375,150.30876481822406,69.38114003411998
160,70,1403.935302734375,543.4277954101562,160.6591530711073,69.61087847674094
170,70,1469.2022705078125,543.9473876953125,170.99195317294695,69.68958692137186
180,70,1531.6383056640625,545.0902709960938,181.04330815199395,69.86267604789705
190,70,1593.10546875,547.8112182617188,190.95730469827055,70.2745852825921
200,70,1652.2611083984375,549.8723754882812,200.27665308912864,70.58644406497568
0,80,331.53240966796875,623.21142578125,-1.5070099474097987,81.59416301561112
10,80,388.9226989746094,621.6187744140625,8.115162719601337,81.35684177568292
20,80,449.8555603027344,618.816162109375,18.098464502247275,80.93905078411804
30,80,512.8523559570312,617.3156127929688,28.194982656016002,80.71526794866607
40,80,578.5177001953125,615.18798828125,38.50341334834359,80.3978568982838
50,80,644.9752807617188,614.6519775390625,48.738060301115944,80.31787014123219
60,80,713.1644897460938,613.1553344726562,59.0570223182552,80.09449068504834
70,80,782.3936157226562,612.477294921875,69.3686527484156,79.99326942201618
80,80,851.8897705078125,611.40478515625,79.57841635004775,79.83313199327723
90,80,921.6370849609376,610.599365234375,89.71138426888209,79.71285192627226
100,80,991.3449096679688,610.5507202148438,99.76049440137518,79.70558658540777
110,80,1062.55322265625,610.6873168945312,109.99227037828109,79.72598769544146
120,80,1132.1448974609375,609.7617797851562,120.0159541624563,79.58774808027047
130,80,1201.52783203125,609.452392578125,130.0995662980212,79.54153253680921
140,80,1270.5245361328125,609.3236083984375,140.28635228319166,79.5222946302569
150,80,1338.7716064453125,610.0419311523438,150.58293082240775,79.62959491561371
160,80,1405.2607421875,609.8704223632812,160.86668308419647,79.60397646158222
170,80,1471.6141357421875,611.10009765625,171.3778263298081,79.78763195432511
180,80,1535.0985107421875,611.33544921875,181.6027092692744,79.82277824526707
190,80,1596.0869140625,612.7059326171875,191.43475543398472,80.02740320492144
200,80,1655.50244140625,614.0302124023438,200.77429666189076,80.22507790689237
0,90,328.661865234375,688.6110229492188,-1.994306587613437,91.28135882298132
10,90,386.9833679199219,686.6212768554688,7.7936189973469325,90.9881794607177
20,90,447.8068542480469,685.697021484375,17.76642196124738,90.85196511438733
30,90,511.48040771484375,684.3742065429688,27.977351273446608,90.65697670190706
40,90,576.7086181640625,683.5545654296875,38.222134115472706,90.5361389568287
50,90,643.6990356445312,682.700927734375,48.54324279735301,90.41027241200753
60,90,712.3956298828125,681.5527954101562,58.941614574656576,90.24095723709023
70,90,781.4945678710938,680.7946166992188,69.23569942664133,90.12913180492315
80,90,851.882568359375,680.3421630859375,79.57736355157138,90.06239139239602
90,90,922.600830078125,679.2720947265625,89.85075879683544,89.90453050354203
100,90,992.2136840820312,678.815673828125,99.885425571224,89.83719017990666
110,90,1062.4912109375,678.4286499023438,109.98335604364988,89.78008362658795
120,90,1133.9365234375,678.6992797851562,120.27491056540563,89.8200164106872
130,90,1202.9093017578125,677.628173828125,130.30173664843088,89.66196190223822
140,90,1271.6177978515625,676.8905029296875,140.44941280062093,89.55309340384262
150,90,1341.0775146484375,676.8857421875,150.93526259536588,89.55239001197351
160,90,1407.6524658203125,677.7592163085938,161.24141979991933,89.68129955372521
170,90,1473.7900390625,677.2757568359375,171.72617483560262,89.60995296312308
180,90,1537.47998046875,677.76953125,181.98775740475946,89.68282227567866
190,90,1599.4620361328125,678.0844116210938,191.97456378671504,89.72928823269989
200,90,1658.6103515625,678.75,201.24975077158538,89.82749989678041
0,100,327.8715515136719,753.8554077148438,-2.1285726283036155,100.85063607859745
10,100,386.3397216796875,753.6213989257812,7.686847875069269,100.81645124493464
20,100,446.8787231445313,753.4832153320312,17.615916228412665,100.7962614717152
30,100,511.0491638183594,752.00390625,27.908923001764798,100.58011530850241
40,100,576.2180786132812,752.18310546875,38.145839277144525,100.60629960261461
50,100,644.0509643554688,751.0111694335938,48.59696981507734,100.43504683302079
60,100,712.4945068359375,750.5162353515625,58.956456303492295,100.36271459821414
70,100,782.6068115234375,750.2481079101562,69.40017518035452,100.32352704198372
80,100,852.8573608398438,748.9530029296875,79.7196947211016,100.13423432617354
90,100,922.7693481445312,748.9824829101562,89.87512968954624,100.13854489054468
100,100,992.09375,748.9879760742188,99.8681798783069,100.13934667175877
110,100,1063.06298828125,747.5470581054688,110.06553535598911,99.92871195707427
120,100,1133.9349365234375,747.03564453125,120.27467595512965,99.85394648344341
130,100,1203.334716796875,746.52294921875,130.36400005349824,99.77898863041159
140,100,1273.1173095703125,746.1256713867188,140.67316256090524,99.72090254681295
150,100,1340.958740234375,745.3572387695312,150.91710199684226,99.6085395439023
160,100,1408.4610595703125,745.529296875,161.3681943806414,99.63370051656723
170,100,1474.6488037109375,744.6163940429688,171.86370358088791,99.50020614387633
180,100,1538.64306640625,744.7828369140625,182.17580606346104,99.52454367855837
190,100,1601.330810546875,744.5371704101562,192.27313748579127,99.48861817098805
200,100,1661.201171875,744.0791625976562,201.64478068033637,99.42163868438293
0,110,327.0386047363281,819.4628295898438,-2.2701303906405954,110.41043030979908
10,110,385.928466796875,820.5346069335938,7.618612483886928,110.5663033588912
20,110,446.4700927734375,819.6929931640625,17.549636638473466,110.44390289081953
30,110,510.77288818359375,820.5859375,27.865080348175177,110.57377147523287
40,110,576.6707153320312,819.9771728515625,38.21623933193863,110.48523508453947
50,110,643.1854858398438,820.5603637695312,48.46483077674899,110.57005092628965
60,110,712.4213256835938,819.705322265625,58.945471289962846,110.4456966029624
70,110,781.9937744140625,819.7906494140625,69.30952627066708,110.45810814423108
80,110,852.4950561523438,818.9710693359375,79.66679769162985,110.3389071690306
90,110,923.8158569335938,817.5882568359375,90.0264517019142,110.13778491099434
100,110,993.746337890625,818.199951171875,100.1058071925734,110.22675246321292
110,110,1063.775146484375,816.9961547851562,110.16788638059236,110.05166658866254
120,110,1134.7259521484375,816.4437866210938,120.38902547358671,109.97132266488374
130,110,1204.34912109375,816.256591796875,130.5125144262859,109.94409336524704
140,110,1274.05322265625,815.1715698242188,140.81286432204595,109.78626781424633
150,110,1342.8763427734375,813.8388671875,151.2103248962421,109.59240820727187
160,110,1410.20361328125,814.2813720703125,161.64150458073127,109.65677884032682
170,110,1476.5164794921875,812.0670776367188,172.1629180697031,109.334659892907
180,110,1540.343505859375,812.5877075195312,182.45077486036428,109.41039805483221
190,110,1602.597900390625,810.3065185546875,192.47542461645796,109.07852809488689
200,110,1662.4873046875,810.140380859375,201.84039710243164,109.05435496945812
0,120,328.78271484375,885.2471923828125,-1.973779038694964,119.97666186951336
10,120,387.18792724609375,886.7402954101562,7.827546900147034,120.19397555824084
20,120,448.5154724121094,887.5,17.881298743575847,120.30455558576445
30,120,511.6146545410156,888.0316772460938,27.998650347115877,120.38194769008841
40,120,577.0973510742188,889.235107421875,38.28258836517313,120.55713020394033
50,120,644.7619018554688,889.2869873046875,48.705493448029564,120.5646804771918
60,120,712.8215942382812,888.8446044921875,59.005555381254545,120.50028219652337
70,120,783.305419921875,888.8370361328125,69.50346755904525,120.4991827933798
80,120,853.0677490234375,888.3179321289062,79.75041284803106,120.4236155850325
90,120,923.4472045898438,887.3020629882812,89.97314759524895,120.2757436681364
100,120,993.7340698242188,887.3882446289062,100.10404636329582,120.28828920571509
110,120,1064.388427734375,886.6314086914062,110.25602232926886,120.17812775120872
120,120,1135.005859375,885.9376831054688,120.42949690699677,120.07715632135036
130,120,1205.4981689453125,885.1619262695312,130.68076918471567,119.96425101087782
140,120,1275.145751953125,883.423583984375,140.97599679678294,119.71126472173218
150,120,1342.2464599609375,882.512939453125,151.11398743342858,119.57874814880743
160,120,1409.7674560546875,881.421142578125,161.57307793707832,119.41987519580111
170,120,1476.5517578125,881.0399780273438,172.16857889045514,119.36441360439404
180,120,1539.9114990234375,879.343994140625,182.38090746030784,119.11764606682185
190,120,1602.302001953125,877.03125,192.42817271341912,118.78117338476089
200,120,1662.281982421875,875.2879638671875,201.8091953139767,118.52757005801492
0,130,330.2565612792969,951.0028076171876,-1.7235215053482378,129.57541660462195
10,130,388.3552551269531,954.3890380859376,8.021105090042319,130.0719130791569
20,130,449.3884582519531,955.5861206054688,18.02278107579182,130.2475019857403
30,130,513.6196899414062,956.4553833007812,28.316661710021712,130.37502627733403
40,130,578.836181640625,958.2054443359376,38.552915861813936,130.63182424480544
50,130,644.8876953125,958.6757202148438,48.72469391166491,130.70084675140373
60,130,713.81201171875,958.6541748046876,59.154201352575406,130.69768443858825
70,130,783.9447021484375,958.459716796875,69.59797288308476,130.6691446109009
80,130,854.821044921875,959.5230102539062,80.00634729718621,130.82521198498048
90,130,924.1187744140624,958.0421142578124,90.07025081567897,130.60785633672586
100,130,993.7759399414062,956.9910278320312,100.11006500385744,130.45361671925752
110,130,1064.406494140625,957.345947265625,110.25862473077578,130.5056967472522
120,130,1135.7025146484375,955.6095581054688,120.53021367461326,130.25093894260678
130,130,1206.09814453125,953.8677978515624,130.7686464789724,129.99547005993702
140,130,1274.6383056640625,953.7609252929688,140.90022488161813,129.97979927060052
150,130,1343.625732421875,951.7326049804688,151.3249755810613,129.68239576485797
160,130,1410.4229736328125,950.5958862304688,161.67591893225693,129.51576826796844
170,130,1475.458984375,948.5789794921876,171.993484261645,129.22019327731337
180,130,1539.527587890625,946.4708862304688,182.3188295590406,128.91135482605367
190,130,1601.4970703125,944.0667114257812,192.29967171883666,128.55926374040413
200,130,1660.501708984375,940.9952392578124,201.5382419521018,128.1096280420912
0,140,333.6031799316406,1016.3823852539062,-1.155848458305968,139.22132247320334
10,140,391.9075012207031,1019.4990844726562,8.609571512106804,139.68487667008608
20,140,452.0137634277344,1021.7866821289062,18.447992726822,140.02536972613385
30,140,515.7952880859375,1023.8646240234376,28.661492970894905,140.33484284843237
40,140,580.0186157226562,1025.9298095703125,38.736664542907825,140.642592679279
50,140,646.9116821289062,1025.90869140625,49.03352933847473,140.6394456873763
60,140,715.8848876953125,1026.5389404296875,59.46519734728624,140.73339855096802
70,140,784.8731079101562,1027.37890625,69.73520044002845,140.85864688415197
80,140,854.8048095703125,1027.2396240234375,80.0039772329975,140.83787585487735
90,140,925.0233764648438,1026.8238525390625,90.20103580109327,140.77587988004058
100,140,995.0562744140624,1026.52783203125,100.29415453848324,140.73174454141463
110,140,1065.75048828125,1025.74755859375,110.4517848178186,140.6154299727434
120,140,1136.656982421875,1023.9631958007812,120.66822521330295,140.34952698999157
130,140,1205.694580078125,1023.4618530273438,130.70954273055494,140.2748414747372
140,140,1275.3133544921875,1020.9262084960938,141.00103576330076,139.89726836249574
150,140,1342.2789306640625,1019.4171752929688,151.11895331200554,139.67268948801924
160,140,1408.812255859375,1018.412841796875,161.42325577004894,139.52327458513756
170,140,1474.9659423828125,1014.9251708984376,171.91451093399843,139.00471905075136
180,140,1538.7901611328125,1011.9139404296876,182.1996082453575,138.55739675690427
190,140,1599.490234375,1008.8426513671876,191.9790676894585,138.10151243119574
200,140,1658.337890625,1005.8687133789062,201.20814035963284,137.66042357650113
0,150,336.7461242675781,1080.445556640625,-0.6234546007913266,148.8378264608946
10,150,394.4660034179688,1084.37109375,9.032911033687249,149.43374120620655
20,150,454.7047729492188,1087.3021240234375,18.883434790936768,149.87922801150458
30,150,518.4022827148438,1089.7137451171875,29.074383356785923,150.2461204197308
40,150,582.4285888671875,1092.5440673828125,39.11097788683622,150.67712509176644
50,150,648.8490600585938,1093.9903564453125,49.32899830561161,150.89753654621725
60,150,716.4053344726562,1094.189208984375,59.54325907011428,150.92785287841832
70,150,786.0667114257812,1095.770751953125,69.91159025494309,151.16903030006156
80,150,856.8404541015625,1096.6119384765625,80.30103762445017,151.29736323642842
90,150,926.1734008789062,1095.2689208984375,90.36728487888232,151.0924880186515
100,150,995.541748046875,1094.3092041015625,100.36395467892319,150.94614687916112
110,150,1065.9075927734375,1093.6717529296875,110.47436772932014,150.84897354261906
120,150,1136.13818359375,1092.9530029296875,120.59320590306541,150.73943372544258
130,150,1206.0264892578125,1091.0020751953125,130.75815326608094,150.4422562176342
140,150,1274.500244140625,1089.53759765625,140.87960640969825,150.2193097872715
150,150,1342.538818359375,1087.059814453125,151.15870005774403,149.84238192391328
160,150,1408.9228515625,1084.63330078125,161.4406067948024,149.47357377883014
170,150,1474.1263427734375,1081.6182861328125,171.78002818070317,149.01576442115967
180,150,1537.325927734375,1077.807373046875,181.96285357499752,148.43781271768017
190,150,1597.491943359375,1074.1370849609375,191.65956079557526,147.8819138982256
200,150,1655.9500732421875,1069.2733154296875,200.84286979481502,147.14634981754529
0,160,340.9077453613281,1143.8701171875,0.08041527980253704,158.5731788067776
10,160,399.5263671875,1148.7923583984375,9.868985758815363,159.3386297332128
20,160,458.7179565429688,1151.952392578125,19.532056832726177,159.83079889109226
30,160,521.0654907226562,1154.142578125,29.49582275844775,160.1722769176472
40,160,585.9473876953125,1158.0010986328125,39.65704542882231,160.77455987200355
50,160,652.5053100585938,1160.5712890625,49.88620755198442,161.17623640137072
60,160,719.397705078125,1161.39501953125,59.99189368649599,161.30505236276278
70,160,788.830322265625,1162.1312255859375,70.31983547408961,161.42021888281303
80,160,857.5958251953125,1162.517333984375,80.41124373696877,161.48063436941467
90,160,927.277587890625,1163.378662109375,90.52688718878903,161.6154330952547
100,160,996.9097290039062,1161.9482421875,100.56063094313924,161.39159206481642
110,160,1066.69580078125,1161.2891845703125,110.58766025659466,161.28849918883208
120,160,1136.8084716796875,1159.533203125,120.69013012210357,161.013952165671
130,160,1205.6536865234375,1158.3948974609375,130.7035512145636,160.8360771633613
140,160,1274.0048828125,1156.59130859375,140.80564665101215,160.554395513363
150,160,1340.853515625,1153.6224365234375,150.90102495349836,160.09115376223068
160,160,1406.9639892578125,1149.82177734375,161.13352250343613,159.4988963182013
170,160,1471.8250732421875,1146.4859619140625,171.4115929984382,158.9797879804668
180,160,1533.89599609375,1142.036376953125,181.4082889811725,158.2883884427254
190,160,1594.4818115234375,1137.18994140625,191.17778432552902,157.53668344622162
200,160,1652.5609130859375,1131.4652099609375,200.322746102019,156.65056545912537
0,170,346.9854431152344,1205.8365478515625,1.106162365494292,168.31311706165155
10,170,404.1980285644531,1210.4210205078125,10.63939690539798,169.0422070543958
20,170,463.5115661621094,1214.006103515625,20.30561677509791,169.6130909124905
30,170,526.3389282226562,1218.5501708984375,30.329267062577777,170.33759201078075
40,170,589.958251953125,1222.5364990234375,40.27880314665757,170.9739688211031
50,170,654.9816284179688,1224.8558349609375,50.26329995088546,171.34456149370428
60,170,722.1924438476562,1227.5582275390625,60.41062197700129,171.7766671120326
70,170,789.8375244140625,1228.7369384765625,70.46856391184409,171.96523494147525
80,170,858.5352172851562,1228.5859375,80.54828068293997,171.9410771599777
90,170,927.3787841796876,1229.379638671875,90.5415148484328,172.0680903004637
100,170,997.614013671875,1228.521728515625,100.66188027027891,171.930808759754
110,170,1066.603759765625,1227.4566650390625,110.57442800789715,171.76042478097386
120,170,1136.6927490234375,1226.0848388671875,120.67339900359232,171.5410437331926
130,170,1204.9468994140625,1224.2344970703125,130.6000447050827,171.24526139923358
140,170,1273.273193359375,1221.7000732421875,140.69642769613927,170.84037431799734
150,170,1339.4697265625,1218.4312744140625,150.68956642518273,170.31862252139354
160,170,1404.8741455078125,1214.652099609375,160.80613910495526,169.71602855191512
170,170,1469.023193359375,1210.080810546875,170.96330232347313,168.9880585277891
180,170,1531.65966796875,1205.06298828125,181.04674885124408,168.1902053797709
190,170,1591.2158203125,1199.546875,190.6544095740263,167.31461425472432
200,170,1648.962890625,1193.5115966796875,199.76848137262633,166.35848571661663
0,180,352.8626403808594,1265.4954833984375,2.095614990334475,177.8714633894467
10,180,409.9186096191406,1270.2802734375,11.580920349138843,178.64302191257735
20,180,469.46966552734375,1275.95556640625,21.265296948128217,179.55866658894791
30,180,531.9097900390625,1281.2716064453125,31.208212373263372,180.41668842736124
40,180,594.4232788085938,1284.6768798828125,40.97013079877359,180.96641796033103
50,180,659.0542602539062,1287.9798583984375,50.882957342287604,181.49966350353904
60,180,725.302734375,1290.2130126953125,60.87631687849757,181.86020927031572
70,180,792.6242065429688,1292.011474609375,70.87991121458964,182.15054511905527
