x_pixel, y_pixel, x_real, y_real, distored_x, distored_y, pred_x, pred_y, error_x, error_y
222.39016723632812, 459.650146484375, -100.0, -100.0, -7.053056796888499e-15, 0.0, -94.48074076240607, -94.48897740708644, -5.5192592375939284, -5.511022592913562
273.5464172363281, 453.4530029296875, -90.0, -100.0, 9.5333400093617, -1.002430435680052, -85.96663249375379, -95.38900642494232, -4.033367506246208, -4.610993575057677
326.7087097167969, 446.93170166015625, -80.0, -100.0, 19.437685699013272, -2.058852802256918, -77.11846512746236, -96.33763331745104, -2.8815348725376424, -3.6623666825489636
381.336181640625, 441.3148193359375, -70.0, -100.0, 29.61013319129192, -2.943750619909291, -68.02893154028212, -97.13464845810806, -1.971068459717884, -2.8653515418919397
437.1434326171875, 435.8454284667969, -60.0, -100.0, 39.998228743103404, -3.7977916570441588, -58.74371131340065, -97.90480461262256, -1.2562886865993477, -2.0951953873774443
495.08697509765625, 431.9944152832031, -50.0, -100.0, 50.776589118430095, -4.346601145135165, -49.10725862395299, -98.40476637102269, -0.8927413760470131, -1.5952336289773115
552.7073364257812, 429.2367248535156, -40.0, -100.0, 61.48815238083719, -4.694182130878396, -39.52701882758717, -98.72620082016395, -0.47298117241282966, -1.2737991798360468
611.5848388671875, 426.584228515625, -30.0, -100.0, 72.4281181558448, -5.018655636484996, -29.73814102733843, -99.02753583070007, -0.261858972661571, -0.9724641692999256
670.5071411132812, 423.5814514160156, -20.0, -100.0, 83.37219086363697, -5.407513836399505, -19.941013827383657, -99.38620100819392, -0.058986172616343424, -0.6137989918060782
729.9461669921875, 420.7786560058594, -10.0, -100.0, 94.40667265594784, -5.7578363832936565, -10.058490530316789, -99.71090510983328, 0.058490530316788636, -0.28909489016672296
789.8343505859375, 419.4488220214844, 0.0, -100.0, 105.51541505895676, -5.83495048681091, -0.10472558262887333, -99.79308451296721, 0.10472558262887333, -0.20691548703278784
849.0335693359375, 418.5838928222656, 10.0, -100.0, 116.48957689467325, -5.828202253174353, 9.733495232028162, -99.80060139151612, 0.2665047679718384, -0.19939860848387525
908.8269653320312, 418.3867492675781, 20.0, -100.0, 127.56617606461845, -5.696639139484116, 19.668905408752323, -99.69728066583919, 0.3310945912476768, -0.30271933416081254
968.3705444335938, 419.96173095703125, 30.0, -100.0, 138.58507899719825, -5.239142421736144, 29.55873116257453, -99.30397020187921, 0.4412688374254685, -0.6960297981207901
1026.443359375, 421.70587158203125, 40.0, -100.0, 149.324951042814, -4.754858013563831, 39.20379337475717, -98.88626105350055, 0.7962066252428315, -1.1137389464994527
1084.129150390625, 424.5065612792969, 50.0, -100.0, 159.98350864736622, -4.077284358145834, 48.78211949894762, -98.29619881437098, 1.2178805010523774, -1.7038011856290183
1140.6427001953125, 427.2210998535156, 60.0, -100.0, 170.41938817436224, -3.4192577783144964, 58.16587033949301, -97.72292114193985, 1.8341296605069886, -2.2770788580601504
1196.5618896484375, 429.6246337890625, 70.0, -100.0, 180.74054144603383, -2.820532353600589, 67.45158074317769, -97.20198391596105, 2.5484192568223136, -2.7980160840389487
1251.3885498046875, 433.681640625, 80.0, -100.0, 190.84779826813957, -1.920886916253861, 76.55195897465069, -96.41242284437355, 3.448041025349312, -3.587577155626448
1304.18212890625, 437.518310546875, 90.0, -100.0, 200.5747376538271, -1.0679768581987596, 85.3150379419956, -95.66360020868837, 4.684962058004402, -4.336399791311635
1355.3968505859375, 442.55096435546875, 100.0, -100.0, 210.00000003155114, 0.0, 93.81303130427446, -94.72226657680129, 6.18696869572554, -5.277733423198711
218.4627685546875, 512.7062377929688, -100.0, -90.0, -0.7950027651059074, 9.786981089258061, -95.25533384034685, -85.79884594620924, -4.74466615965315, -4.201154053790759
269.9813232421875, 506.12109375, -90.0, -90.0, 8.799547022870707, 8.713237682173261, -86.6801344666633, -86.76166935656587, -3.3198655333366958, -3.238330643434125
323.93975830078125, 500.6578063964844, -80.0, -90.0, 18.843452108428004, 7.853505071701983, -77.7021178239946, -87.53501891231544, -2.297882176005402, -2.4649810876845635
378.60699462890625, 495.4764404296875, -70.0, -90.0, 29.01526422579585, 7.048025121829633, -68.6069789465071, -88.26053687716073, -1.3930210534929017, -1.7394631228392683
435.05462646484375, 490.63262939453125, -60.0, -90.0, 39.513704635602025, 6.310002453692111, -59.216795327953434, -88.92667064852722, -0.7832046720465655, -1.073329351472779
