x_pixel, y_pixel, x_real, y_real, distored_x, distored_y, pred_x, pred_y, error_x, error_y
222.39016723632812, 459.650146484375, 0, 0, -7.053056796888499e-15, 0.0, 6.855175418447335, 2.9665856329950913, -6.855175418447335, -2.9665856329950913
273.5464172363281, 453.4530029296875, 10, 0, 9.5333400093617, -1.002430435680052, 13.134155451791905, 2.6357888044964, -3.134155451791905, -2.6357888044964
326.7087097167969, 446.93170166015625, 20, 0, 19.437685699013272, -2.058852802256918, 20.45385574600332, 2.261732327699761, -0.45385574600332035, -2.261732327699761
381.336181640625, 441.3148193359375, 30, 0, 29.61013319129192, -2.943750619909291, 28.690573040961453, 2.0179122560287297, 1.3094269590385466, -2.0179122560287297
437.1434326171875, 435.8454284667969, 40, 0, 39.998228743103404, -3.7977916570441588, 37.68774591517173, 1.7818473913245967, 2.312254084828268, -1.7818473913245967
495.08697509765625, 431.9944152832031, 50, 0, 50.776589118430095, -4.346601145135165, 47.495320357297885, 1.7560147224467002, 2.504679642702115, -1.7560147224467002
552.7073364257812, 429.2367248535156, 60, 0, 61.48815238083719, -4.694182130878396, 57.53643137899239, 1.8210061632559018, 2.46356862100761, -1.8210061632559018
611.5848388671875, 426.584228515625, 70, 0, 72.4281181558448, -5.018655636484996, 67.91258751641381, 1.8258561857566846, 2.087412483586192, -1.8258561857566846
670.5071411132812, 423.5814514160156, 80, 0, 83.37219086363697, -5.407513836399505, 78.27214874448362, 1.6741008947642229, 1.7278512555163843, -1.6741008947642229
729.9461669921875, 420.7786560058594, 90, 0, 94.40667265594784, -5.7578363832936565, 88.62546796615644, 1.430285150093198, 1.3745320338435647, -1.430285150093198
789.8343505859375, 419.4488220214844, 100, 0, 105.51541505895676, -5.83495048681091, 98.9490549652722, 1.2730064790512046, 1.0509450347278033, -1.2730064790512046
849.0335693359375, 418.5838928222656, 110, 0, 116.48957689467325, -5.828202253174353, 109.03506868449323, 1.0529385043568311, 0.9649313155067745, -1.0529385043568311
908.8269653320312, 418.3867492675781, 120, 0, 127.56617606461845, -5.696639139484116, 119.1592584292217, 0.8053314133886715, 0.8407415707783059, -0.8053314133886715
968.3705444335938, 419.96173095703125, 130, 0, 138.58507899719825, -5.239142421736144, 129.27120650894796, 0.7239106600091247, 0.7287934910520448, -0.7239106600091247
1026.443359375, 421.70587158203125, 140, 0, 149.324951042814, -4.754858013563831, 139.2367727382437, 0.5822351670742592, 0.763227261756299, -0.5822351670742592
1084.129150390625, 424.5065612792969, 150, 0, 159.98350864736622, -4.077284358145834, 149.33271755886358, 0.5383607137518993, 0.6672824411364218, -0.5383607137518993
1140.6427001953125, 427.2210998535156, 160, 0, 170.41938817436224, -3.4192577783144964, 159.48038063902987, 0.4181138574832062, 0.5196193609701254, -0.4181138574832062
1196.5618896484375, 429.6246337890625, 170, 0, 180.74054144603383, -2.820532353600589, 169.80793557672456, 0.17249573921571937, 0.19206442327543982, -0.17249573921571937
1251.3885498046875, 433.681640625, 180, 0, 190.84779826813957, -1.920886916253861, 180.14886291993133, 0.15925857353624906, -0.14886291993133227, -0.15925857353624906
1304.18212890625, 437.518310546875, 190, 0, 200.5747376538271, -1.0679768581987596, 190.21505352690298, 0.039111118726737004, -0.2150535269029774, -0.039111118726737004
1355.3968505859375, 442.55096435546875, 200, 0, 210.00000003155114, 0.0, 199.85643032023, 0.05298280070189776, 0.14356967976999613, -0.05298280070189776
218.4627685546875, 512.7062377929688, 0, 10, -0.7950027651059074, 9.786981089258061, 6.061523819022543, 11.0457846808184, -6.061523819022543, -1.0457846808184001
269.9813232421875, 506.12109375, 10, 10, 8.799547022870707, 8.713237682173261, 12.614127597991448, 10.621248736074392, -2.6141275979914482, -0.6212487360743921
323.93975830078125, 500.6578063964844, 20, 10, 18.843452108428004, 7.853505071701983, 20.27282525936708, 10.373785705773003, -0.2728252593670817, -0.3737857057730025
378.60699462890625, 495.4764404296875, 30, 10, 29.01526422579585, 7.048025121829633, 28.730646077225536, 10.157474407589504, 1.2693539227744637, -0.15747440758950404
435.05462646484375, 490.63262939453125, 40, 10, 39.513704635602025, 6.310002453692111, 38.03057745569575, 9.990134839873605, 1.9694225443042512, 0.009865160126395267
492.73828125, 486.46160888671875, 50, 10, 50.236452609924356, 5.699752857224591, 47.94447975108007, 9.906439094076198, 2.055520248919933, 0.09356090592380184
551.538330078125, 483.95770263671875, 60, 10, 61.158646173820614, 5.400242515980365, 58.30502321377752, 10.042214023953669, 1.6949767862224832, -0.0422140239536688
610.6740112304688, 480.90087890625, 70, 10, 72.13926750289261, 4.999864858773289, 68.78234896024591, 10.025735316965942, 1.217651039754088, -0.025735316965942445
670.2435302734375, 478.95440673828125, 80, 10, 83.19277271618681, 4.805521510686274, 79.28648363024195, 10.099919101174763, 0.7135163697580538, -0.09991910117476266
730.1432495117188, 475.97509765625, 90, 10, 94.30470205430882, 4.42185974150799, 89.67664561521936, 9.9126681467136, 0.32335438478064304, 0.08733185328640047
790.2404174804688, 475.1498718261719, 100, 10, 105.44236806342883, 4.4357740001851775, 99.94187935223674, 9.956723194815055, 0.058120647763260536, 0.04327680518494503
850.5328369140625, 473.7074890136719, 110, 10, 116.61211970581064, 4.336551303186333, 110.05495141448601, 9.789146785996905, -0.054951414486012595, 0.21085321400309454
911.2108154296875, 473.2584228515625, 120, 10, 127.84462387358904, 4.421347215037884, 120.12973442082912, 9.669145433499892, -0.12973442082912356, 0.3308545665001077
